id,manufacturer,brand,collection,model,color,colorCode,eyeSize,bridge,temple,upc,sku,internalId,wholesaleCost,retailPrice,stockQuantity,gender,description,isActive,createdAt,updatedAt,showInPos,isFeatured,posDisplayOrder,pricingCategory
cmiw5svwn00xoitntptyfmz53,"",Oakley Frame,,OX5099 TINCUP 0.5 TI,Powder Pewter,509903,53,18,135,888392073143,,,154.44,463,0,,,t,2025-12-07 20:12:35.591,2025-12-07 20:12:35.591,t,f,999,FRAME
cmiw5sw4t00xpitntf6s37r3y,"",Oakley Frame,,OX5152 WIRE TAP 2.0 RX,SATIN LIGHT STEEL,515203,54,19,140,888392557278,,,144.14,432,0,,,t,2025-12-07 20:12:35.885,2025-12-07 20:12:35.885,t,f,999,FRAME
cmiw5swb900xqitntac0zf552,"",Oakley Frame,,OX8149 PITCHMAN R CARBON,POLISHED CLEAR,814903,50,19,138,888392358608,,,105.42,316,0,,,t,2025-12-07 20:12:36.118,2025-12-07 20:12:36.118,t,f,999,FRAME
cmiw5swj600xritntcof3rxen,"",Oakley Frame,,OX8166 WHEEL HOUSE,POLISHED CLEAR,816602,54,16,140,888392468413,,,95.65,287,0,,,t,2025-12-07 20:12:36.402,2025-12-07 20:12:36.402,t,f,999,FRAME
cmiw5swpq00xsitntijt0idsy,"",Oakley Frame,,OX3246 OUTER FOIL,SATIN BLACK,324601,53,18,136,888392470492,,,59.89,180,1,,,t,2025-12-07 20:12:36.638,2025-12-07 20:12:36.638,t,f,999,FRAME
cmiw5sx4a00xuitntc2jfqsh2,"",Oakley Frame,,OX5073,PEWTER,507302,53,16,136,888392588555,,,109.79,329,0,,,t,2025-12-07 20:12:37.162,2025-12-07 20:12:37.162,t,f,999,FRAME
cmiw5sxdh00xvitntrejgs50j,"",Oakley Youth,,OY8020 DOUBLE STEAL,SATIN GREY SMOKE,802002,46,14,129,888392561855,,,44.07,132,0,,,t,2025-12-07 20:12:37.494,2025-12-07 20:12:37.494,t,f,999,FRAME
cmiw5sxjy00xwitntz4y19li6,"",Oakley Frame,,OX8165 SADDLE,SATIN BLACK,816504,50,21,136,888392497567,,,102.3,307,1,,,t,2025-12-07 20:12:37.727,2025-12-07 20:12:37.727,t,f,999,FRAME
cmiw5sxyp00xyitntmpspbc8n,"",Oakley Frame,,OX8156 HOLBROOK RX,POLISHED CLEAR,815603,54,18,137,888392399847,,,73.91,222,0,,,t,2025-12-07 20:12:38.257,2025-12-07 20:12:38.257,t,f,999,FRAME
cmiw5sy6o00xzitntf2nql3c1,"",Oakley Frame,,OX3217 SOCKET 5.0,SATIN BLACK,321704,57,17,138,888392446909,,,89.72,269,1,,,t,2025-12-07 20:12:38.544,2025-12-07 20:12:38.544,t,f,999,FRAME
cmiw5sylf00y1itnt8zbr7mes,"",Oakley Frame,,OX3249 EXTENDER,MATTE GUNMETAL,324904,56,16,135,888392563866,,,77.47,232,1,,,t,2025-12-07 20:12:39.075,2025-12-07 20:12:39.075,t,f,999,FRAME
cmiw5syzz00y3itntlynnydlo,"",Oakley Frame,,OX8170 TENSILE,MATTE OLIVE,817003,54,17,138,888392550101,,,102.3,307,0,,,t,2025-12-07 20:12:39.599,2025-12-07 20:12:39.599,t,f,999,FRAME
cmiw5sz6c00y4itnt7p249xcn,"",Oakley Frame,,OX8054 DEHAVEN,SATIN BLACK,805404,53,18,136,888392575616,,,85.8,257,2,,,t,2025-12-07 20:12:39.828,2025-12-07 20:12:39.828,t,f,999,FRAME
cmiw5szp300y6itntej091lf0,"",Oakley Frame,,OX8166 WHEEL HOUSE,SATIN BLACK,816601,52,16,140,888392468369,,,95.65,287,1,,,t,2025-12-07 20:12:40.503,2025-12-07 20:12:40.503,t,f,999,FRAME
cmiw5t03o00y8itntnq2qqsxl,"",Harley-Davidson,,HD0560,matte bordeaux,070,53,14,140,889214338402,,,68,204,0,,,t,2025-12-07 20:12:41.029,2025-12-07 20:12:41.029,t,f,999,FRAME
cmiw5t0a500y9itnti8s62glb,"",Oakley Frame,,OX8171 TRAJECTORY,SATIN BLACK,817104,55,18,138,888392550019,,,102.3,307,0,,,t,2025-12-07 20:12:41.262,2025-12-07 20:12:41.262,t,f,999,FRAME
cmiw5t0i800yaitntu8zqirf1,"",Oakley Youth,,OY8001 SHIFTER XS,CLEAR / GREY SMOKE,800111,48,14,128,888392487575,,,49.2,148,1,,,t,2025-12-07 20:12:41.552,2025-12-07 20:12:41.552,t,f,999,FRAME
cmiw5t0ws00ycitntgg1hprob,"",Guess?,,GM0351,blonde havana,053,53,21,140,889214115591,,,84,252,0,,,t,2025-12-07 20:12:42.076,2025-12-07 20:12:42.076,t,f,999,FRAME
cmiw5t13i00yditnt4bli8qe7,"",Harley-Davidson,,HD0827,shiny gunmetal,008,61,16,145,889214158130,,,73,219,1,,,t,2025-12-07 20:12:42.318,2025-12-07 20:12:42.318,t,f,999,FRAME
cmiw5t1ix00yfitntramujg2k,"",Oakley Youth,,OY8009 FROGSKINS XS RX,SATIN BLACK,800906,48,15,133,888392545732,,,57.6,173,1,,,t,2025-12-07 20:12:42.874,2025-12-07 20:12:42.874,t,f,999,FRAME
cmiw5t1xl00yhitntpoxanj04,"",Oakley Frame,,OX8156 HOLBROOK RX,SATIN GREY SMOKE,815607,54,18,137,888392550477,,,73.91,222,0,,,t,2025-12-07 20:12:43.401,2025-12-07 20:12:43.401,t,f,999,FRAME
cmiw5t25r00yiitntsx9gpwuc,"",Oakley Frame,,OX8056 ADMISSION,MATTE SEPIA,805604,54,17,139,888392577528,,,66.18,199,0,,,t,2025-12-07 20:12:43.696,2025-12-07 20:12:43.696,t,f,999,FRAME
cmiw5t2d700yjitntccq8t41i,"",Harley-Davidson,,HD9018,matte black,002,56,16,145,889214348067,,,96,288,0,,,t,2025-12-07 20:12:43.964,2025-12-07 20:12:43.964,t,f,999,FRAME
cmiw5t2lq00ykitnthh8oat6k,"",Oakley Frame,,OX8173 ACTIVATE,POLISHED GREY SMOKE,817306,53,16,141,888392575661,,,77.36,232,2,,,t,2025-12-07 20:12:44.27,2025-12-07 20:12:44.27,t,f,999,FRAME
cmiw5t30600ymitnt7150cdd5,"",MaxMara,,MM5027,dark havana,052,53,17,140,889214295583,,,77,50,1,,,t,2025-12-07 20:12:44.79,2025-12-07 20:12:44.79,t,f,999,FRAME
cmiw5t3ev00yoitnt9dxzpyl1,"",Harley-Davidson,,HD0769,Matte Black,002,58,19,150,664689964888,,,73,219,2,,,t,2025-12-07 20:12:45.319,2025-12-07 20:12:45.319,t,f,999,FRAME
cmiw5t3un00yqitnt19t6vtqa,"",Harley-Davidson,,HD0779,Brown/Horn,062,54,17,145,889214021182,,,61,189,0,,,t,2025-12-07 20:12:45.887,2025-12-07 20:12:45.887,t,f,999,FRAME
cmiw5t41p00yritntivr60xmj,"",Harley-Davidson,,HD0559,bordeaux/other,071,54,15,145,889214319333,,,68,204,0,,,t,2025-12-07 20:12:46.141,2025-12-07 20:12:46.141,t,f,999,FRAME
cmiw5t4ai00ysitntangcu15x,"",Harley-Davidson,,HD0779,Coloured Horn,064,54,17,145,889214021199,,,61,189,1,,,t,2025-12-07 20:12:46.458,2025-12-07 20:12:46.458,t,f,999,FRAME
cmiw5t4p800yuitntpizdjytf,"",MaxMara,,MM5010,blue/other,092,54,15,140,889214276292,,,65,195,0,,,t,2025-12-07 20:12:46.988,2025-12-07 20:12:46.988,t,f,999,FRAME
cmiw5t4vt00yvitntjlm8k1fq,"",Harley-Davidson,,HD0880,matte blue,091,56,16,140,889214259424,,,74,222,1,,,t,2025-12-07 20:12:47.225,2025-12-07 20:12:47.225,t,f,999,FRAME
cmiw5t5cz00yxitnt1frsamkr,"",Harley-Davidson,,HD9007,shiny blue,090,56,18,150,889214120199,,,92,276,1,,,t,2025-12-07 20:12:47.844,2025-12-07 20:12:47.844,t,f,999,FRAME
cmiw5t5sq00yzitntl1j83rqy,"",MaxMara,,MM5055,shiny bordeaux,069,54,15,140,889214332516,,,65,195,0,,,t,2025-12-07 20:12:48.41,2025-12-07 20:12:48.41,t,f,999,FRAME
cmiw5t5z600z0itntz56qzddp,"",Harley-Davidson,,HD0821,matte gunmetal,009,58,16,145,889214146519,,,73,219,1,,,t,2025-12-07 20:12:48.643,2025-12-07 20:12:48.643,t,f,999,FRAME
cmiw5t6dx00z2itnt58rtolf8,"",MaxMara,,MM5004-H,shiny light bronze,034,55,16,140,889214276063,,,87,261,1,,,t,2025-12-07 20:12:49.173,2025-12-07 20:12:49.173,t,f,999,FRAME
cmiw5t6to00z4itntiawl1sjf,"",Oakley Youth,,OY8005 MARSHAL XS,SATIN GREY SMOKE,800502,47,14,128,888392315199,,,54,162,2,,,t,2025-12-07 20:12:49.74,2025-12-07 20:12:49.74,t,f,999,FRAME
cmiw5t78l00z6itntlkd07ahg,"",MaxMara,,MM5017,shiny black,001,53,14,140,889214276551,,,77,231,1,,,t,2025-12-07 20:12:50.277,2025-12-07 20:12:50.277,t,f,999,FRAME
cmiw5t7mw00z8itnt0y1p9yun,"",MaxMara,,MM5024,dark havana,052,54,16,140,889214295460,,,69,79.99,1,,,t,2025-12-07 20:12:50.792,2025-12-07 20:12:50.792,t,f,999,FRAME
cmiw5t81e00zaitntr8l7u8ik,"",Tory Burch,,TY2121U,CLEAR TRANSPARENT,1875,53,18,140,725125372930,,,77.51,194,0,,,t,2025-12-07 20:12:51.315,2025-12-07 20:12:51.315,t,f,999,FRAME
cmiw5t89m00zbitntvsdobc83,"",Guess?,,GM0375,black/other,005,52,18,145,889214315588,,,100,300,1,,,t,2025-12-07 20:12:51.61,2025-12-07 20:12:51.61,t,f,999,FRAME
cmiw5t8pe00zditntjv7jmnsi,"",Guess?,,GM0378,violet/other,083,53,15,145,889214344625,,,90,270,1,,,t,2025-12-07 20:12:52.178,2025-12-07 20:12:52.178,t,f,999,FRAME
cmiw5t93w00zfitntn0293o9s,"",Guess?,,GU50041,dark havana,052,52,21,145,889214266316,,,78,234,1,,,t,2025-12-07 20:12:52.7,2025-12-07 20:12:52.7,t,f,999,FRAME
cmiw5t9jp00zhitntei0yx4iq,"",Guess?,,GU50042,pale gold,032,54,17,145,889214270450,,,65,195,1,,,t,2025-12-07 20:12:53.269,2025-12-07 20:12:53.269,t,f,999,FRAME
cmiw5t9y900zjitnt1i8akcze,"",Guess?,,GU2880,shiny beige,057,54,15,140,889214308863,,,80,240,0,,,t,2025-12-07 20:12:53.793,2025-12-07 20:12:53.793,t,f,999,FRAME
cmiw5ta4t00zkitntxj254izk,"",Guess?,,GU1971,Shiny Black,001,54,16,145,889214043993,,,75,225,1,,,t,2025-12-07 20:12:54.029,2025-12-07 20:12:54.029,t,f,999,FRAME
cmiw5tajg00zmitnt2or2txwk,"",Guess?,,GU2687,Matte Dark Brown,049,53,17,135,664689953585,,,87,261,1,,,t,2025-12-07 20:12:54.557,2025-12-07 20:12:54.557,t,f,999,FRAME
cmiw5taxw00zoitnt82m0lyv5,"",Guess?,,GU2674,Crystal/Other,027,53,19,140,664689956883,,,77,231,1,,,t,2025-12-07 20:12:55.076,2025-12-07 20:12:55.076,t,f,999,FRAME
cmiw5tbcf00zqitnty3ggawu3,"",Guess?,,GU2909,pink /other,074,53,17,140,889214344700,,,73,219,1,,,t,2025-12-07 20:12:55.599,2025-12-07 20:12:55.599,t,f,999,FRAME
cmiw5tbr900zsitntv1ixokf2,"",Guess?,,GU2915-D,pink /other,074,53,18,145,889214341310,,,72,216,1,,,t,2025-12-07 20:12:56.133,2025-12-07 20:12:56.133,t,f,999,FRAME
cmiw5tc5y00zuitntf2b3befd,"",Guess?,,GU2795,white,021,56,14,140,889214157324,,,61,183,1,,,t,2025-12-07 20:12:56.662,2025-12-07 20:12:56.662,t,f,999,FRAME
cmiw5tcn400zwitntm3bb1foo,"",Guess?,,GU2866,pale gold,032,55,16,140,889214310149,,,70,210,0,,,t,2025-12-07 20:12:57.28,2025-12-07 20:12:57.28,t,f,999,FRAME
cmiw5tcti00zxitntrnjgyodq,"",Guess?,,GU1974,Havana/Other,056,51,17,145,889214073822,,,59,177,1,,,t,2025-12-07 20:12:57.511,2025-12-07 20:12:57.511,t,f,999,FRAME
cmiw5td8800zzitnt1kr3hfu5,"",Guess?,,GU50061,matte black,002,54,15,145,889214341419,,,68,204,0,,,t,2025-12-07 20:12:58.041,2025-12-07 20:12:58.041,t,f,999,FRAME
cmiw5tdg80100itntnubidb8h,"",Guess?,,GU2878,black/other,005,53,15,140,889214310460,,,70,210,3,,,t,2025-12-07 20:12:58.329,2025-12-07 20:12:58.329,t,f,999,FRAME
cmiw5tdut0102itnt77d57v2f,"",Tory Burch,,TY2124U,BLACK,1709,52,17,140,725125384759,,,82.07,246,0,,,t,2025-12-07 20:12:58.853,2025-12-07 20:12:58.853,t,f,999,FRAME
cmiw5te1i0103itntlkdhqvt2,"",Guess?,,GU2725,Black/Other,005,50,18,140,889214043788,,,68,204,0,,,t,2025-12-07 20:12:59.094,2025-12-07 20:12:59.094,t,f,999,FRAME
cmiw5te9f0104itntdksjfuav,"",Guess?,,GU2907,violet/other,083,53,15,140,889214340344,,,72,216,0,,,t,2025-12-07 20:12:59.379,2025-12-07 20:12:59.379,t,f,999,FRAME
cmiw5teg40105itntku7nh1gp,"",Guess?,,GU9179,Shiny Blue,090,49,15,135,664689952434,,,54,162,0,,,t,2025-12-07 20:12:59.621,2025-12-07 20:12:59.621,t,f,999,FRAME
cmiw5tep50106itntv0i75r2j,"",Candies,,CA0187,shiny black,001,50,18,140,889214172907,,,63,189,0,,,t,2025-12-07 20:12:59.946,2025-12-07 20:12:59.946,t,f,999,FRAME
cmiw5tevn0107itntncd7t26x,"",Guess?,,GU1928,Matte Blue,091,55,17,145,664689871667,,,73,219,0,,,t,2025-12-07 20:13:00.18,2025-12-07 20:13:00.18,t,f,999,FRAME
cmiw5tf3u0108itntk6rnv0w2,"",Guess?,,GU9185,shiny turquoise,087,49,15,130,889214067777,,,54,162,0,,,t,2025-12-07 20:13:00.474,2025-12-07 20:13:00.474,t,f,999,FRAME
cmiw5tfag0109itnt0vaicjwc,"",Guess?,,GU9225,shiny violet,081,47,14,135,889214362742,,,48,144,0,,,t,2025-12-07 20:13:00.712,2025-12-07 20:13:00.712,t,f,999,FRAME
cmiw5tfif010aitntpss6pwnp,"",Guess?,,GU2941,violet/other,083,53,15,140,889214391490,,,68,204,1,,,t,2025-12-07 20:13:01,2025-12-07 20:13:01,t,f,999,FRAME
cmiw5tfy8010citntaryq3cai,"",Guess?,,GU9147,Black/Other,005,49,16,130,664689700387,,,49,147,0,,,t,2025-12-07 20:13:01.568,2025-12-07 20:13:01.568,t,f,999,FRAME
cmiw5tg4l010ditnt7a9in0mr,"",Guess?,,GU50047,blue/other,092,54,15,150,889214309242,,,73,219,0,,,t,2025-12-07 20:13:01.797,2025-12-07 20:13:01.797,t,f,999,FRAME
cmiw5tgcu010eitntm9jf2pkx,"",Guess?,,GU9181,pink /other,074,47,15,130,889214067852,,,54,162,0,,,t,2025-12-07 20:13:02.095,2025-12-07 20:13:02.095,t,f,999,FRAME
cmiw5tgjd010fitnttnb5xc5c,"",Guess?,,GU2833,dark brown/other,050,53,14,140,889214216281,,,73,219,1,,,t,2025-12-07 20:13:02.33,2025-12-07 20:13:02.33,t,f,999,FRAME
cmiw5tgy4010hitntx89tsn4k,"",Guess?,,GU50039-D,dark havana,052,52,19,145,889214266224,,,73,219,0,,,t,2025-12-07 20:13:02.86,2025-12-07 20:13:02.86,t,f,999,FRAME
cmiw5th5u010iitntqk557zh8,"",Guess?,,GU9223,pink /other,074,47,12,130,889214362629,,,47,141,1,,,t,2025-12-07 20:13:03.138,2025-12-07 20:13:03.138,t,f,999,FRAME
cmiw5thkf010kitntg6lr65oa,"",Candies,,CA0145,Violet/Other,083,54,15,140,664689890538,,,65,195,0,,,t,2025-12-07 20:13:03.664,2025-12-07 20:13:03.664,t,f,999,FRAME
cmiw5thqy010litnt957ykbz1,"",Guess?,,GU2683,Havana/Other,056,52,17,140,664689956456,,,65,195,1,,,t,2025-12-07 20:13:03.899,2025-12-07 20:13:03.899,t,f,999,FRAME
cmiw5ti5j010nitnt5cqamv94,"",Guess?,,GU2561,Coloured Havana,055,50,15,135,889214010223,,,70,210,0,,,t,2025-12-07 20:13:04.423,2025-12-07 20:13:04.423,t,f,999,FRAME
cmiw5tif1010oitnt3g1k7be7,"",Candies,,CA0208,bordeaux/other,071,51,16,145,889214365538,,,65,195,1,,,t,2025-12-07 20:13:04.718,2025-12-07 20:13:04.718,t,f,999,FRAME
cmiw5tits010qitntcpqhkrp5,"",Guess?,,GU9191,blue/other,092,49,14,130,889214156655,,,54,162,0,,,t,2025-12-07 20:13:05.297,2025-12-07 20:13:05.297,t,f,999,FRAME
cmiw5tj09010ritntuspetj33,"",Candies,,CA0165,Dark Havana,052,52,18,140,889214032287,,,63,189,0,,,t,2025-12-07 20:13:05.529,2025-12-07 20:13:05.529,t,f,999,FRAME
cmiw5tj97010sitnth3o42mnz,"",Emporio Armani,,EA3201U,MATTE GREEN,5058,55,19,145,8056597608305,,,72.51,181,1,,,t,2025-12-07 20:13:05.851,2025-12-07 20:13:05.851,t,f,999,FRAME
cmiw5tjo1010uitnt6k8vp55i,"",Guess?,,GU2942,shiny black,001,52,16,140,889214391506,,,70,210,1,,,t,2025-12-07 20:13:06.385,2025-12-07 20:13:06.385,t,f,999,FRAME
cmiw5tk2g010witnt601pmx7r,"",Michael Kors,,MK4093 PALAU,DARK TORTOISE,3006,52,17,140,725125383264,,,53.35,160,1,,,t,2025-12-07 20:13:06.904,2025-12-07 20:13:06.904,t,f,999,FRAME
cmiw5tkgz010yitnt1ti2kaok,"",Michael Kors,,MK4094U KARLIE I,DARK TORTOISE/CLEAR,3911,51,16,140,725125383530,,,58.27,175,0,,,t,2025-12-07 20:13:07.427,2025-12-07 20:13:07.427,t,f,999,FRAME
cmiw5tknf010zitnt4f69olyd,"",Michael Kors,,MK4094U KARLIE I,BLACK/DARK TORTOISE,3912,53,16,140,725125383561,,,58.27,175,2,,,t,2025-12-07 20:13:07.66,2025-12-07 20:13:07.66,t,f,999,FRAME
cmiw5tl2d0111itntgpqa87pi,"",Harley-Davidson,,HD0756,Matte Dark Brown,049,55,18,145,664689888276,,,68,204,0,,,t,2025-12-07 20:13:08.197,2025-12-07 20:13:08.197,t,f,999,FRAME
cmiw5tlbk0112itntwxsiycyz,"",COACH,,HC6185F,CRYSTAL,5111,54,16,145,725125377751,,,70.08,175,0,,,t,2025-12-07 20:13:08.528,2025-12-07 20:13:08.528,t,f,999,FRAME
cmiw5tlks0113itnt2vtxfs7p,"",COACH,,HC6185F,TRANSPARENT BLUSH,5668,54,16,145,725125377782,,,70.08,175,1,,,t,2025-12-07 20:13:08.861,2025-12-07 20:13:08.861,t,f,999,FRAME
cmiw5tlzf0115itntphxw7xjt,"",Michael Kors,,MK4080U AUCKLAND,ROSE HORN,3277,54,16,140,725125366588,,,56.22,169,1,,,t,2025-12-07 20:13:09.387,2025-12-07 20:13:09.387,t,f,999,FRAME
cmiw5tmf90117itnt9yo1lw58,"",Michael Kors,,MK4039 INDIA,Transparent Purple,3222,54,15,135,725125971515,,,56.22,169,5,,,t,2025-12-07 20:13:09.958,2025-12-07 20:13:09.958,t,f,999,FRAME
cmiw5tmtt011aitntnino1xdy,"",Michael Kors,,MK4074 QUINTANA,CLEAR,3050,51,16,140,725125179706,,,61.56,185,0,,,t,2025-12-07 20:13:10.482,2025-12-07 20:13:10.482,t,f,999,FRAME
cmiw5tn0d011bitnt5uvp89kq,"",Vogue®,,VO4231,PALE GOLD,848,53,17,135,8056597600767,,,50.69,152,1,,,t,2025-12-07 20:13:10.718,2025-12-07 20:13:10.718,t,f,999,FRAME
cmiw5tnew011ditnt9b5w2h5b,"",Tory Burch,,TY1074,SHINY GOLD/NAVY,3311,50,18,140,725125381185,,,75.75,227,3,,,t,2025-12-07 20:13:11.24,2025-12-07 20:13:11.24,t,f,999,FRAME
cmiw5tnte011fitntjf1fc8vd,"",Guess?,,GU9172,Violet/Other,083,48,15,130,664689872251,,,52,156,1,,,t,2025-12-07 20:13:11.762,2025-12-07 20:13:11.762,t,f,999,FRAME
cmiw5to7s011hitnt7zgxart8,"",Tory Burch,,TY2031 ?,YELLOW TORT/BLACK BATIK,3154,49,17,135,725125947657,,,82.07,246,0,,,t,2025-12-07 20:13:12.281,2025-12-07 20:13:12.281,t,f,999,FRAME
cmiw5tog2011iitnt3cwq03x9,"",Michael Kors,,MK3053 FERNIE,SATIN BROWN/ROSE GOLD,1108,54,16,140,725125374484,,,61.58,185,3,,,t,2025-12-07 20:13:12.578,2025-12-07 20:13:12.578,t,f,999,FRAME
cmiw5toup011kitnt02xj3l7n,"",Oakley Youth,,OY8005 MARSHAL XS,SATIN BLACK,800501,49,15,128,888392315229,,,54,162,0,,,t,2025-12-07 20:13:13.106,2025-12-07 20:13:13.106,t,f,999,FRAME
cmiw5tp1a011litntbk92capv,"",Michael Kors,,MK4090 MARTINIQUE,DARK TORTOISE/CLEAR,3102SB,54,16,140,725125380126,,,61.56,185,1,,,t,2025-12-07 20:13:13.342,2025-12-07 20:13:13.342,t,f,999,FRAME
cmiw5tpfy011nitntcg1pafbp,"",Michael Kors,,MK4091 PALAWAN,BLACK,3005,54,16,140,725125379564,,,61.56,185,1,,,t,2025-12-07 20:13:13.87,2025-12-07 20:13:13.87,t,f,999,FRAME
cmiw5tpuc011pitntdd0t6zu5,"",Tory Burch,,TY2079,PEARL BROWN TORT,1682,53,16,135,725125981507,,,91.48,274,0,,,t,2025-12-07 20:13:14.389,2025-12-07 20:13:14.389,t,f,999,FRAME
cmiw5tq2b011qitntk60r3yr5,"",Oakley Frame,,OX3112 TUMBLEWEED,Matte Cement,311204,53,18,143,700285511030,,,95.12,285,0,,,t,2025-12-07 20:13:14.676,2025-12-07 20:13:14.676,t,f,999,FRAME
cmiw5tq8v011ritnt9es5lebt,"",MaxMara,,MM5032,shiny light brown,045,54,15,140,889214295774,,,65,150,0,,,t,2025-12-07 20:13:14.912,2025-12-07 20:13:14.912,t,f,999,FRAME
cmiw5tqgy011sitnt4hbjpuci,"",Oakley Frame,,OX5153 METAL PLATE TI,SATIN BRUSHED CHROME,515303,54,18,138,888392575074,,,112.76,338,0,,,t,2025-12-07 20:13:15.202,2025-12-07 20:13:15.202,t,f,999,FRAME
cmiw5tqne011titntoprtdmo1,"",Tory Burch,,TY4008U,MILKY IVORY,1145,52,16,140,725125367080,,,77.51,233,0,,,t,2025-12-07 20:13:15.434,2025-12-07 20:13:15.434,t,f,999,FRAME
cmiw5tqvl011uitntoy7xw6k5,"",Oakley Frame,,OX3222 STEEL PLATE,Powder Coal,322201,54,18,141,888392247193,,,95.12,285,0,,,t,2025-12-07 20:13:15.729,2025-12-07 20:13:15.729,t,f,999,FRAME
cmiw5tr22011vitntppoapkov,"",Oakley Frame,,OX5040 WINGSPAN,Pewter,504003,53,17,138,700285278902,,,119.77,359,1,,,t,2025-12-07 20:13:15.962,2025-12-07 20:13:15.962,t,f,999,FRAME
cmiw5trgr011xitnt2okjgaa9,"",Oakley Frame,,OX5151 MONOHULL,PEWTER,515102,53,17,138,888392509031,,,109.79,329,1,,,t,2025-12-07 20:13:16.491,2025-12-07 20:13:16.491,t,f,999,FRAME
cmiw5trv1011zitntgxrbzcbs,"",Tory Burch,,TY1074,SHINY LIGHT GOLD/DARK TO,3313,52,18,140,725125381116,,,75.75,227,0,,,t,2025-12-07 20:13:17.006,2025-12-07 20:13:17.006,t,f,999,FRAME
cmiw5yy2o01r1itnt6h7msa8w,"",Affordable Designs,,Sienna,Teal,,55,16,140,,,,79.95,80,0,,,t,2025-12-07 20:17:18.336,2025-12-07 20:17:18.336,t,f,999,FRAME
cmiw5ts3d0120itnt1ctmbh7j,"",Michael Kors,,MK3060 SANREMO,LIGHT GOLD,1014,54,16,140,725125383141,,,55.4,166,1,,,t,2025-12-07 20:13:17.305,2025-12-07 20:13:17.305,t,f,999,FRAME
cmiw5tsix0122itnt8t7cgwxe,"",Oakley Youth,,OY8007 FIELD DAY,SATIN GREY SMOKE,800702,48,14,128,888392374165,,,57.6,173,1,,,t,2025-12-07 20:13:17.865,2025-12-07 20:13:17.865,t,f,999,FRAME
cmiw5tsxl0124itnthjws1uao,"",Tory Burch,,TY2123U,BLACK,1709,53,15,140,725125381048,,,69.44,208,1,,,t,2025-12-07 20:13:18.394,2025-12-07 20:13:18.394,t,f,999,FRAME
cmiw5ttc10126itntl1zufeny,"",Michael Kors,,MK4092 PAMPLONA,BLACK,3005,54,17,140,725125383790,,,56.22,169,0,,,t,2025-12-07 20:13:18.913,2025-12-07 20:13:18.913,t,f,999,FRAME
cmiw5ttin0127itntrm7p26sg,"",Oakley Youth,,OY8004 MILESTONE XS,MATTE BLACK,800404,47,17,130,888392288431,,,48.71,146,0,,,t,2025-12-07 20:13:19.151,2025-12-07 20:13:19.151,t,f,999,FRAME
cmiw5ttqv0128itntakbtx9p0,"",Michael Kors,,MK3060 SANREMO,ROSE GOLD,1108,54,16,140,725125383288,,,55.4,166,0,,,t,2025-12-07 20:13:19.447,2025-12-07 20:13:19.447,t,f,999,FRAME
cmiw5ttxj0129itnti0y5vfzu,"",Oakley Frame,,OX5019 SOCKET TI,SATIN BRUSHED CHROME,501904,54,17,140,888392574985,,,118.65,356,0,,,t,2025-12-07 20:13:19.688,2025-12-07 20:13:19.688,t,f,999,FRAME
cmiw5tu7s012aitnt1xdm1zke,"",Michael Kors,,MK3061 MURCIA,BROWN TRANSPARENT,1015,52,18,140,725125383271,,,61.56,185,0,,,t,2025-12-07 20:13:20.012,2025-12-07 20:13:20.012,t,f,999,FRAME
cmiw5tufw012bitntmkjsqcyi,"",Tory Burch,,TY2120U,SKY BLUE HORN,1869,52,17,140,725125372961,,,82.07,246,1,,,t,2025-12-07 20:13:20.348,2025-12-07 20:13:20.348,t,f,999,FRAME
cmiw5tuuh012ditntydifrnv5,"",Oakley Frame,,OX3111 RHINOCHASER,Cement,311101,54,19,143,700285507941,,,109.9,330,1,,,t,2025-12-07 20:13:20.873,2025-12-07 20:13:20.873,t,f,999,FRAME
cmiw5tv91012fitntsm7rw9as,"",Michael Kors,,MK3058B TRINIDAD,LIGHT GOLD,1014,54,17,140,725125379847,,,71.81,215,0,,,t,2025-12-07 20:13:21.397,2025-12-07 20:13:21.397,t,f,999,FRAME
cmiw5tvfn012gitntopo5ls2y,"",Oakley Frame,,OX5125 GAUGE 5.1,MATTE BLACK,512501,54,17,142,888392258304,,,102.3,307,0,,,t,2025-12-07 20:13:21.635,2025-12-07 20:13:21.635,t,f,999,FRAME
cmiw5tvnm012hitntwbhomcx9,"",Michael Kors,,MK4035 AMBROSINE,Pink Tortoise,3205,53,15,135,725125971089,,,71.81,215,1,,,t,2025-12-07 20:13:21.922,2025-12-07 20:13:21.922,t,f,999,FRAME
cmiw5tw3i012jitnti0v97rwn,"",Michael Kors,,MK4035 AMBROSINE,TRANSLUCENT MULBERRY,3689,53,15,135,725125011051,,,71.81,215,1,,,t,2025-12-07 20:13:22.494,2025-12-07 20:13:22.494,t,f,999,FRAME
cmiw5twi1012litntt2lw6ubi,"",Michael Kors,,MK4016 ANTIBES,Sunset Confetti Tortoise,3032,53,17,140,725125940542,,,86.19,259,0,,,t,2025-12-07 20:13:23.018,2025-12-07 20:13:23.018,t,f,999,FRAME
cmiw5twoe012mitntbdph5urc,"",Ray-Ban Rx,,RX7211,TRANSPARENT GREY,8205,52,19,145,8056597724630,,,74.7,224,0,,,t,2025-12-07 20:13:23.246,2025-12-07 20:13:23.246,t,f,999,FRAME
